address,spin
0x1341df844780b66AF4ccC98Ae0F34be87eABe1d5,801.3650631940154
0x1A1e852f970a231d32271C88162e222A09C1650A,179263.37864165506
0x682C4184286415344a35a0Ff6699bb8EdAbDdc17,3335.6367670660466
0xB70D29deCca758BB72Cd2967a989782F3acAd3e6,17090.754040149754
0xa689100C8feBcbDc92137B6A6BbBfDa305A6d319,30.0
0xf6D30d8C6da56837d5FCb5bB0faf8A28fD26D845,93309.62362287783
