address,spin
0x1341df844780b66AF4ccC98Ae0F34be87eABe1d5,0.0
0x1A1e852f970a231d32271C88162e222A09C1650A,0.0
0x682C4184286415344a35a0Ff6699bb8EdAbDdc17,0.0
0xB70D29deCca758BB72Cd2967a989782F3acAd3e6,0.0
0xE64F06F695De4C4E21BA8F383a2675Fd884Ac720,0.0
0xa689100C8feBcbDc92137B6A6BbBfDa305A6d319,0.0
0xf6D30d8C6da56837d5FCb5bB0faf8A28fD26D845,0.0
