address,spin
0x1A1e852f970a231d32271C88162e222A09C1650A,215563.37864165503
0x682C4184286415344a35a0Ff6699bb8EdAbDdc17,3335.6367670660466
0xE64F06F695De4C4E21BA8F383a2675Fd884Ac720,13019.370859703868
0xa689100C8feBcbDc92137B6A6BbBfDa305A6d319,30.0
0xf6D30d8C6da56837d5FCb5bB0faf8A28fD26D845,93309.62362287783
