address,spin
0x1A1e852f970a231d32271C88162e222A09C1650A,231032.6098316451
0x44Dd873848714da1D6F998e7D83f89f8bdA78Dd5,44743.42784352987
0x53D8EDF6a54239eB785eC72213919Fb6b6B73598,161947.8619980758
0x682C4184286415344a35a0Ff6699bb8EdAbDdc17,4214.484032762614
0x99AfD53f807766A8B98400B0C785E500c041F32B,387098.38691513485
0xB1f881f47baB744E7283851bC090bAA626df931d,2092713.0133632573
0xf6D30d8C6da56837d5FCb5bB0faf8A28fD26D845,78250.2160155946
