address,choice,total_voting_power,vote_weight,total_votes
0xa689100C8feBcbDc92137B6A6BbBfDa305A6d319,Gyroe sDAI/GYD,5.0,1.0,5.0
0xE64F06F695De4C4E21BA8F383a2675Fd884Ac720,Gyroe sDAI/GYD,2169.895143283978,1.0,2169.895143283978
0xf6D30d8C6da56837d5FCb5bB0faf8A28fD26D845,Gyroe sDAI/GYD,15551.603937146305,1.0,15551.603937146305
0x682C4184286415344a35a0Ff6699bb8EdAbDdc17,Gyroe sDAI/GYD,555.9394611776744,1.0,555.9394611776744
0x1A1e852f970a231d32271C88162e222A09C1650A,Gyroe sDAI/GYD,35927.22977360917,1.0,35927.22977360917
