address,spin
0x1A1e852f970a231d32271C88162e222A09C1650A,248563.37864165503
0x682C4184286415344a35a0Ff6699bb8EdAbDdc17,3335.6367670660466
0xf6D30d8C6da56837d5FCb5bB0faf8A28fD26D845,93309.62362287783
