address,choice,total_voting_power,vote_weight,total_votes
0x682C4184286415344a35a0Ff6699bb8EdAbDdc17,Gyroe sDAI/GYD,549.3999102941007,1.0,549.3999102941007
0x1A1e852f970a231d32271C88162e222A09C1650A,Gyroe sDAI/GYD,29877.229773609175,1.0,29877.229773609175
0x1341df844780b66AF4ccC98Ae0F34be87eABe1d5,Gyroe sDAI/GYD,120.68993727786078,1.0,120.68993727786078
0xa689100C8feBcbDc92137B6A6BbBfDa305A6d319,Gyroe sDAI/GYD,5.0,1.0,5.0
0xf6D30d8C6da56837d5FCb5bB0faf8A28fD26D845,Gyroe sDAI/GYD,15551.603937146305,1.0,15551.603937146305
