address,spin
0x1341df844780b66AF4ccC98Ae0F34be87eABe1d5,769.7652814486515
0x1A1e852f970a231d32271C88162e222A09C1650A,152187.25958664366
0x682C4184286415344a35a0Ff6699bb8EdAbDdc17,3296.399461764604
0xE9f89D3ddeD8c92eF9402E1A2608590d1c041239,1182.1517185825542
0xa689100C8feBcbDc92137B6A6BbBfDa305A6d319,30.0
0xe078bd5da7995987acA5109B36307Afb7B7256C9,1182.0042184645927
0xf6D30d8C6da56837d5FCb5bB0faf8A28fD26D845,93309.62362287783
