address,spin
0x1A1e852f970a231d32271C88162e222A09C1650A,197978.9319338068
0x44Dd873848714da1D6F998e7D83f89f8bdA78Dd5,46259.30133132277
0x682C4184286415344a35a0Ff6699bb8EdAbDdc17,4395.199282352805
0x99AfD53f807766A8B98400B0C785E500c041F32B,400000.0
0xB1f881f47baB744E7283851bC090bAA626df931d,4391197.874891252
